"";"V1";"V2";"V3"
"1";0,0175136849284172;0,0244324989616871;0,94623875617981
"2";0,0335223115980625;0,0184527840465307;0,898554503917694
"3";0,0001709387433948;0,36307629942894;0,725131511688232
"4";0,00107478920836002;0,079131580889225;0,943387508392334
"5";3,29401518683881e-05;0,756687700748444;0,232645556330681
"6";5,03556329931598e-05;0,706472098827362;0,297294974327087
"7";2,13122348213801e-05;0,114702001214027;0,889955639839172
"8";2,71722856268752e-05;0,15221805870533;0,818337798118591
"9";0,000154154331539758;0,110749199986458;0,918687880039215
"10";0,00548368832096457;0,00492471223697066;0,994901478290558
"11";2,67746654571965e-05;0,370533585548401;0,598823726177216
"12";0,000196561421034858;0,326513260602951;0,687067031860352
"13";0,00119036179967225;0,0658714324235916;0,888942122459412
"14";9,71610916167265e-06;0,037339836359024;0,962201237678528
"15";5,37558262294624e-05;0,309864014387131;0,698936820030212
"16";0,00131504575256258;0,0596808567643166;0,968303382396698
"17";0,00210828660055995;0,0384037867188454;0,951805412769318
"18";2,45532810367877e-05;0,449016749858856;0,560648560523987
"19";2,20057554543018e-05;0,339632242918015;0,675009846687317
"20";0,00266138534061611;0,0200329478830099;0,981108665466309
"21";4,90997263113968e-05;0,510932505130768;0,523467540740967
"22";0,00866861827671528;0,0135341864079237;0,9617999792099
"23";2,05664291570429e-05;0,193062573671341;0,795214891433716
"24";0,000125342819956131;0,338697791099548;0,722818076610565
"25";0,00645154295489192;0,00209349044598639;0,997772574424744
"26";0,0311882570385933;0,0369337648153305;0,849317610263824
"27";4,32179003837518e-05;0,419902563095093;0,582334756851196
"28";0,00013886732631363;0,556453883647919;0,444196343421936
"29";5,6653210776858e-05;0,372120469808578;0,61443692445755
"30";0,843113362789154;0,00764205306768417;0,182578340172768
"31";1,19865071610548e-05;0,0425930619239807;0,961128652095795
"32";2,99705625366187e-05;0,69378924369812;0,306032001972198
"33";0,000192575389519334;0,136638298630714;0,894070267677307
"34";0,000383109785616398;0,0890041589736938;0,948998689651489
"35";0,106685981154442;0,0109502160921693;0,82127434015274
"36";0,000184081611223519;0,0449581071734428;0,961813986301422
"37";7,03707410139032e-05;0,431471854448318;0,549005270004272
"38";9,38696539378725e-05;0,487424433231354;0,521482408046722
"39";0,00100627250503749;0,072046771645546;0,952384948730469
"40";0,00121997541282326;0,0301638282835484;0,977135181427002
"41";2,70184846158372e-05;0,467362195253372;0,524803936481476
"42";3,64734405593481e-05;0,543335378170013;0,465805113315582
"43";0,000256330240517855;0,208090677857399;0,858254373073578
"44";1,02709091152065e-05;0,0265767145901918;0,976212620735168
"45";6,77088974043727e-05;0,224064558744431;0,789651274681091
"46";0,792260527610779;0,00692039635032415;0,280512601137161
"47";0,00431625312194228;0,026824364438653;0,975867569446564
"48";3,05237190332264e-05;0,104995392262936;0,907289922237396
"49";0,000149721134221181;0,0510414429008961;0,963193953037262
"50";0,000192757986951619;0,178675189614296;0,860861778259277
"51";2,18279619730311e-05;0,257548362016678;0,728480160236359
"52";1,52266193254036e-05;0,261674672365189;0,708597004413605
"53";3,81886966351885e-05;0,537366211414337;0,452627897262573
"54";2,75097281701164e-05;0,110773175954819;0,894729554653168
"55";3,23888452840038e-05;0,250768393278122;0,784432709217072
"56";5,96006175328512e-05;0,676860809326172;0,346236884593964
"57";0,936421573162079;0,00360461487434804;0,0776964575052261
"58";0,349176377058029;0,00985174719244242;0,614742815494537
"59";0,576082408428192;0,00554820289835334;0,406177431344986
"60";4,79212321806699e-05;0,343594610691071;0,693761587142944
"61";0,000787392142228782;0,0489999838173389;0,968407213687897
"62";0,000689893728122115;0,204288259148598;0,839506387710571
"63";0,00046542682684958;0,043970987200737;0,972501695156097
"64";0,00141313299536705;0,148378968238831;0,821260511875153
"65";0,000150533072883263;0,07176723331213;0,941291153430939
"66";0,000417892792029306;0,0276890620589256;0,976023316383362
"67";0,0628171935677528;0,0100020058453083;0,897840678691864
"68";3,05271314573474e-05;0,0337936244904995;0,976405441761017
"69";0,0116995722055435;0,0283003654330969;0,943805038928986
"70";0,00898264441639185;0,0222495887428522;0,950973689556122
"71";0,0146650718525052;0,0183188077062368;0,969059348106384
"72";0,000111717425170355;0,464734941720963;0,585574805736542
"73";0,624589562416077;0,0155803132802248;0,195866495370865
"74";0,000766642566304654;0,116803772747517;0,908731758594513
"75";3,79966186301317e-05;0,546859443187714;0,453034430742264
"76";0,0558500923216343;0,0164474006742239;0,882751107215881
"77";0,000275197788141668;0,256365060806274;0,759140014648438
"78";0,0011285477085039;0,143672063946724;0,84151703119278
"79";5,86201495025307e-05;0,689232468605042;0,300574570894241
"80";0,00147968239616603;0,0797419846057892;0,907749116420746
"81";4,75110682600643e-05;0,273602873086929;0,731097042560577
"82";0,00786992162466049;0,0322467833757401;0,964590847492218
"83";0,00449059577658772;0,0612179897725582;0,916601955890656
"84";6,32845476502553e-05;0,745376229286194;0,252021640539169
"85";3,21005463774782e-05;0,256957948207855;0,725445449352264
"86";1,136161336035e-05;0,0309574063867331;0,972207725048065
"87";0,00038237712578848;0,126154392957687;0,909965991973877
"88";0,000208079538424499;0,349457770586014;0,657038688659668
"89";0,00251525919884443;0,0181673988699913;0,984670877456665
"90";0,599364519119263;0,00459162564948201;0,430664271116257
"91";8,89783186721615e-05;0,470776975154877;0,518765330314636
"92";0,000137406619614922;0,602655470371246;0,408372014760971
"93";1,35359869091189e-05;0,0527399405837059;0,952190816402435
"94";0,00617335457354784;0,0615191422402859;0,898747742176056
"95";3,7752506614197e-05;0,591273963451385;0,391171723604202
"96";0,898093044757843;0,00515553867444396;0,0895829349756241
"97";0,974005043506622;0,00466683274134994;0,0264324154704809
"98";2,48885262408294e-05;0,39648911356926;0,614166259765625
"99";6,72064634272829e-05;0,312422424554825;0,691052436828613
"100";7,09028463461436e-05;0,255953580141068;0,742511451244354
"101";2,88595638266997e-05;0,167437389492989;0,822784125804901
"102";0,00350632285699248;0,0307367127388716;0,974205255508423
"103";0,000462676689494401;0,253255993127823;0,827931046485901
"104";0,215789645910263;0,0156604498624802;0,634391963481903
