"";"V1";"V2";"V3"
"1";8,19279230199754e-05;0,409870564937592;0,659998297691345
"2";1,83195752470056e-05;0,433351516723633;0,521287977695465
"3";0,948469161987305;0,00546591216698289;0,0572145394980907
"4";7,70266415202059e-05;0,372076392173767;0,629286646842957
"5";0,00232834159396589;0,182107493281364;0,769578814506531
"6";0,000110396467789542;0,258061587810516;0,727437317371368
"7";9,26492139114998e-05;0,0742098242044449;0,934756696224213
"8";6,42497252556495e-05;0,46176278591156;0,546827733516693
"9";0,00117254955694079;0,339589387178421;0,574385821819305
"10";0,000503021641634405;0,107990309596062;0,918645679950714
"11";0,000114592723548412;0,173975333571434;0,824879109859467
"12";0,0047400277107954;0,0629875883460045;0,885347247123718
"13";7,92304417700507e-05;0,204207599163055;0,783018410205841
"14";2,76705159194535e-05;0,461459934711456;0,494401216506958
"15";2,46229228650918e-05;0,702453553676605;0,278326451778412
"16";0,00146560242865235;0,0455501452088356;0,944540083408356
"17";5,16351028636564e-05;0,715309262275696;0,270540416240692
"18";0,000146610836964101;0,289022326469421;0,710851609706879
"19";1,2844739103457e-05;0,189167141914368;0,781071603298187
"20";0,00016842078184709;0,333080559968948;0,711214303970337
"21";7,23398770787753e-05;0,0659618154168129;0,940937221050262
"22";1,85230801434955e-05;0,0910410359501839;0,917546391487122
"23";0,00311633967794478;0,0206096917390823;0,979520201683044
"24";3,85428320441861e-05;0,212106138467789;0,803243935108185
"25";1,71485171449604e-05;0,488470047712326;0,478875637054443
"26";2,47435327764833e-05;0,476076483726501;0,525313198566437
"27";8,26493342174217e-05;0,402585983276367;0,611911356449127
"28";0,0111982133239508;0,0344611331820488;0,894147276878357
"29";1,95354186871555e-05;0,454039752483368;0,539489090442657
"30";0,000128524538013153;0,736626148223877;0,260230422019958
"31";9,98782434180612e-06;0,0218724440783262;0,976568579673767
"32";1,46902957567363e-05;0,13396792113781;0,8745197057724
"33";1,47538630699273e-05;0,0768066048622131;0,929293394088745
"34";0,157449349761009;0,0118005350232124;0,739818632602692
"35";0,000176520872628316;0,524982511997223;0,456144899129868
"36";0,0547080300748348;0,0147431651130319;0,893383085727692
"37";1,53893251990667e-05;0,398127198219299;0,583060443401337
"38";1,61253574333386e-05;0,10192333906889;0,886266529560089
"39";5,87463691772427e-05;0,140904411673546;0,871922969818115
"40";0,0262480154633522;0,0145830679684877;0,929195523262024
"41";3,84913364541717e-05;0,731444001197815;0,259819567203522
"42";0,000475244130939245;0,0891837179660797;0,954491078853607
"43";5,12300939590205e-05;0,455687373876572;0,57404088973999
"44";0,000343945401255041;0,548952579498291;0,405267000198364
"45";0,380386799573898;0,00837496109306812;0,506874024868011
"46";0,000154093126184307;0,528540015220642;0,460533291101456
"47";0,985010623931885;0,00458484422415495;0,0147633776068687
"48";3,46179876942188e-05;0,209248960018158;0,783614695072174
"49";0,554941773414612;0,00820688437670469;0,329935640096664
"50";0,000159275135956705;0,528242826461792;0,460914552211761
"51";0,802185952663422;0,00771857099607587;0,238671079277992
"52";2,0365394448163e-05;0,174683719873428;0,829007804393768
"53";0,185368165373802;0,0104304812848568;0,837573051452637
"54";0,000201097238459624;0,111475385725498;0,890105605125427
"55";0,000304859975585714;0,451709985733032;0,540250420570374
"56";0,00146252324339002;0,066228099167347;0,942058682441711
"57";6,95583003107458e-05;0,0703492313623428;0,927384316921234
"58";0,00209237076342106;0,0516305305063725;0,90554678440094
"59";1,39777130243601e-05;0,36178332567215;0,623868525028229
"60";0,000327080371789634;0,0496538020670414;0,978024482727051
"61";0,000467952719191089;0,176180183887482;0,762384235858917
"62";2,00487884285394e-05;0,112345814704895;0,892294943332672
"63";0,00225586188025773;0,0419554486870766;0,972578346729279
"64";0,0183628480881453;0,0123948790132999;0,954960703849792
"65";0,000330267939716578;0,308424800634384;0,760032594203949
"66";7,90780104580335e-05;0,734828889369965;0,264088988304138
"67";0,0219141989946365;0,0182736739516258;0,94345611333847
"68";1,90462815226056e-05;0,190899014472961;0,809131681919098
"69";2,81226621154929e-05;0,360372483730316;0,628763914108276
"70";0,0105380099266768;0,0232599321752787;0,946918368339539
"71";0,00615662476047873;0,0447351299226284;0,939014136791229
"72";0,00313601037487388;0,0549494102597237;0,947471618652344
"73";0,000132228786242194;0,375763058662415;0,598121583461761
"74";1,2010580576316e-05;0,048202034085989;0,948536157608032
"75";0,000124125217553228;0,468468248844147;0,556644082069397
"76";0,000830925127957016;0,133066192269325;0,913393437862396
"77";4,76580607937649e-05;0,219791024923325;0,788997650146484
"78";7,47851081541739e-05;0,656162321567535;0,347328215837479
"79";0,0322650261223316;0,0132102118805051;0,936517834663391
"80";0,578642070293427;0,00421351101249456;0,472042411565781
"81";0,000175645007402636;0,282928287982941;0,782398998737335
"82";2,38808515860001e-05;0,163452506065369;0,838789761066437
"83";0,000734130095224828;0,241991594433784;0,703926205635071
"84";0,986142873764038;0,00455607799813151;0,0198952835053205
"85";1,30457165141706e-05;0,164590701460838;0,839505076408386
"86";0,000195734421140514;0,161626309156418;0,823269963264465
"87";1,18551270134049e-05;0,0649287402629852;0,918724954128265
"88";0,0329593047499657;0,018685907125473;0,938266932964325
"89";0,000298080762149766;0,520043790340424;0,452158987522125
"90";0,674537420272827;0,00543396081775427;0,322645276784897
"91";8,93894102773629e-05;0,633122324943542;0,37390473484993
"92";0,000281277898466215;0,357794046401978;0,669483959674835
"93";0,00206994381733239;0,0427374020218849;0,969605028629303
"94";0,00159198592882603;0,0744984298944473;0,952121555805206
"95";3,13190321321599e-05;0,172456130385399;0,851784706115723
"96";4,80569397041108e-05;0,418873161077499;0,601212203502655
"97";0,0491172224283218;0,0249151643365622;0,859843254089355
"98";0,922473192214966;0,00849818345159292;0,0552163422107697
"99";1,13263558887411e-05;0,0336273871362209;0,970138192176819
"100";7,78698231442831e-05;0,717116057872772;0,281369268894196
"101";0,161144971847534;0,0120577877387404;0,820150017738342
"102";0,000918528705369681;0,0269266422837973;0,984976828098297
"103";1,65549827215727e-05;0,0573238879442215;0,947123646736145
"104";0,127570807933807;0,012949108146131;0,85041481256485
"105";0,000225126568693668;0,396770417690277;0,675121545791626
"106";0,00284763262607157;0,0518281124532223;0,96208781003952
"107";3,03182714560535e-05;0,75446343421936;0,223971277475357
"108";0,00551085872575641;0,0138989184051752;0,985039949417114
"109";0,000170933708432131;0,152450710535049;0,884514033794403
"110";8,83743341546506e-05;0,453128546476364;0,544665277004242
"111";4,25893122155685e-05;0,556945741176605;0,436697006225586
"112";0,0102693419903517;0,0287367012351751;0,952863276004791
"113";0,000441536569269374;0,100912168622017;0,952890872955322
"114";2,14777937799226e-05;0,273688644170761;0,718499481678009
"115";3,84731902158819e-05;0,514410614967346;0,493984937667847
"116";5,2966828661738e-05;0,218790218234062;0,779737591743469
"117";0,0319965220987797;0,0144893331453204;0,956624090671539
"118";0,055104024708271;0,0306323263794184;0,774681866168976
"119";0,125515535473824;0,0120277982205153;0,762353301048279
"120";5,03828887303825e-05;0,104467265307903;0,896468758583069
"121";0,00842975731939077;0,0548530220985413;0,858183741569519
"122";8,03179427748546e-05;0,64627742767334;0,363017469644547
"123";3,2247193303192e-05;0,470536053180695;0,515153765678406
"124";0,0299995727837086;0,0165224894881248;0,942858040332794
"125";2,41586003539851e-05;0,118947081267834;0,879648089408875
"126";8,50777068990283e-05;0,138810604810715;0,872765779495239
"127";0,971403837203979;0,00574906263500452;0,0242262594401836
"128";3,54979274561629e-05;0,755337357521057;0,234983518719673
"129";3,15284160024021e-05;0,654390573501587;0,349900841712952
"130";0,0287637393921614;0,0154789974913001;0,954736590385437
"131";0,0124986413866282;0,0205354355275631;0,939156711101532
"132";7,41972544346936e-05;0,256119668483734;0,738947749137878
"133";4,07717525376938e-05;0,426884472370148;0,569275617599487
