"";"V1";"V2";"V3"
"1";1,07627083707484e-05;0,468506515026093;0,539489090442657
"2";0,000100164252216928;0,295073986053467;0,713234484195709
"3";9,97184270090656e-06;0,306362569332123;0,691401064395905
"4";0,0003079138987232;0,431339830160141;0,528677761554718
"5";0,00425132736563683;0,129089280962944;0,898228466510773
"6";1,42203216455528e-05;0,442743867635727;0,561063766479492
"7";3,08997186948545e-06;0,00957588758319616;0,993691384792328
"8";0,000133965266286395;0,475646018981934;0,539274275302887
"9";0,000314644275931641;0,267936378717422;0,710346639156342
"10";1,51272024595528e-06;0,00457959854975343;0,996639728546143
"11";0,000100653829576913;0,491170018911362;0,51873767375946
"12";1,71177944139345e-05;0,465499758720398;0,523533701896667
"13";0,00293867057189345;0,0227680914103985;0,973817408084869
"14";8,64649555296637e-05;0,199316635727882;0,82123214006424
"15";1,48063472806825e-05;0,123946398496628;0,888940215110779
"16";4,64911790913902e-05;0,525444805622101;0,478029906749725
"17";7,19879778898758e-07;0,0017127925530076;0,998735725879669
"18";8,74055149324704e-06;0,407592833042145;0,595743775367737
"19";0,0139246713370085;0,107885181903839;0,879137516021729
"20";3,61901493306505e-06;0,26382103562355;0,741978049278259
"21";0,00039226355147548;0,280582457780838;0,732800245285034
"22";0,0187020096927881;0,121083654463291;0,858957827091217
"23";0,000227199227083474;0,244570180773735;0,787669122219086
"24";0,00119722494855523;0,0346695147454739;0,972007989883423
"25";0,0948846638202667;0,0386779718101025;0,805654764175415
"26";0,00909917615354061;0,0564881712198257;0,935153901576996
"27";6,12656094745034e-06;0,0384734608232975;0,973267912864685
"28";3,77545547962654e-05;0,476608276367188;0,518954634666443
"29";0,0884590223431587;0,0076744738034904;0,825749158859253
"30";0,928490459918976;0,00280510471202433;0,102191373705864
"31";4,31996268162038e-05;0,465392291545868;0,528955399990082
"32";3,75810918740171e-06;0,397307336330414;0,566042304039001
"33";0,000126838014693931;0,599166512489319;0,404086351394653
"34";0,00017372657021042;0,381972193717957;0,649397432804108
"35";0,0632603317499161;0,00550398789346218;0,888748407363892
"36";3,1089577532839e-05;0,590798318386078;0,408934742212296
"37";0,000502761802636087;0,517387807369232;0,50559788942337
"38";0,000245297123910859;0,373331397771835;0,589140951633453
"39";2,72611123364186e-05;0,666032195091248;0,326346784830093
"40";0,000588394817896187;0,13276369869709;0,895533978939056
"41";4,1346294892719e-05;0,404253453016281;0,612597763538361
"42";7,85348584031453e-06;0,42655336856842;0,572137832641602
"43";4,61546587757766e-05;0,36664679646492;0,650137543678284
"44";0,00633604684844613;0,027070140466094;0,959876298904419
"45";0,000680331257171929;0,071868933737278;0,94676661491394
"46";0,997958958148956;0,000481785245938227;0,00563315767794847
"47";9,32050284063735e-07;0,00453950045630336;0,996029078960419
"48";9,80892423285695e-07;0,00134561187587678;0,998984098434448
"49";0,000488284684251994;0,148909330368042;0,879086256027222
"50";2,31332869589096e-05;0,510735988616943;0,481308847665787
"51";0,0031571697909385;0,23145517706871;0,775223851203918
"52";0,00694237370043993;0,0762449204921722;0,911336958408356
"53";9,80794720817357e-05;0,367661148309708;0,644610941410065
"54";0,0167353078722954;0,0330314002931118;0,934911370277405
"55";0,0182103645056486;0,146335363388062;0,813124179840088
"56";9,7696411103243e-06;0,626873672008514;0,34875100851059
"57";0,745291292667389;0,0215290449559689;0,304707437753677
"58";6,81313213135581e-06;0,0376146286725998;0,973918378353119
"59";0,0342338643968105;0,0152546046301723;0,9180548787117
"60";0,000378489319700748;0,388544768095016;0,646410942077637
"61";0,0034859033767134;0,121164284646511;0,89153254032135
"62";1,99472560780123e-05;0,40746483206749;0,58653312921524
"63";0,0025247682351619;0,37516987323761;0,605022311210632
"64";0,00443540327250957;0,162754818797112;0,864144027233124
"65";4,66620167571818e-06;0,134530991315842;0,87135648727417
