@relation P2Mario-data-training-Bot

@attribute isEnemy {right, up, left, none}
@attribute isCoinMushroom {right, up, left, none}
@attribute isBlocked {true, false}
@attribute isOnGround {true, false}
@attribute jumped {true, false}
@attribute distancePassedPhys NUMERIC
@attribute marioStatus NUMERIC
@attribute coinsGained NUMERIC
@attribute mushroomsDevoured NUMERIC
@attribute killsByStomp NUMERIC
@attribute action {right, left, jump, jump_right, jump_left, still}
@attribute reward NUMERIC
@attribute situation {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}
@attribute situation_+12 {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}

@data
left,none,false,false,false,-23,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-28,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-32,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-36,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-39,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-42,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-44,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-47,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-49,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-50,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-52,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-53,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-55,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-57,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-58,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-58,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-59,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-59,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-60,0,0,0,0,left,0.0,enemy_left,enemy_right_air
left,none,false,true,false,-61,0,0,0,0,jump_left,0.0,enemy_left,enemy_right_ground
left,none,false,false,true,-61,0,0,0,0,jump_left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-39,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-42,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-45,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-46,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-47,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-46,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,false,true,-43,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,false,false,-23,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,-25,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,-27,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,-29,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,-32,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,-36,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,-39,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,false,true,-41,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,true,false,-51,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-53,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-53,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-52,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-51,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,false,true,-48,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,true,false,-47,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-49,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-51,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-52,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-54,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-55,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-56,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-56,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-55,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,false,true,-52,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,true,false,-51,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-53,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-54,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-55,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-56,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-56,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-55,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-53,0,0,0,0,jump_left,0.0,enemy_left,normal
left,none,false,true,false,-51,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-53,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-50,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-46,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-42,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-38,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-34,0,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-30,0,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,false,false,-6,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-13,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-19,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-24,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-28,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-32,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-36,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-39,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-42,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-45,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-47,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-49,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-51,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-53,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-54,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-55,-1,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-56,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-57,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-58,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-59,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-60,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-60,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-61,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-61,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-62,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-62,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-62,-1,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,true,false,-62,0,0,0,0,left,0.0,enemy_left,enemy_right_ground
left,none,false,false,false,-33,0,0,0,0,left,0.0,enemy_left,enemy_left
left,none,false,true,false,-36,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-39,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-41,0,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-43,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-42,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-39,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-35,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-30,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-24,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-18,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-11,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,true,false,-4,-1,0,0,0,left,0.0,enemy_left,normal
left,none,false,false,false,9,0,0,0,0,still,4.5,enemy_left,blocked_ground
left,none,false,true,false,15,0,0,0,0,still,7.5,enemy_left,normal
left,none,false,true,false,15,0,0,0,0,still,7.5,enemy_left,normal
left,none,false,true,false,0,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,0,0,0,0,0,still,0.0,enemy_left,normal
left,none,false,true,false,0,0,0,0,0,still,0.0,enemy_left,normal
