@relation P2Mario-data-training-Bot

@attribute isEnemy {right, up, left, none}
@attribute isCoinMushroom {right, up, left, none}
@attribute isBlocked {true, false}
@attribute isOnGround {true, false}
@attribute jumped {true, false}
@attribute distancePassedPhys NUMERIC
@attribute marioStatus NUMERIC
@attribute coinsGained NUMERIC
@attribute mushroomsDevoured NUMERIC
@attribute killsByStomp NUMERIC
@attribute action {right, left, jump, jump_right, jump_left, still}
@attribute reward NUMERIC
@attribute situation {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}
@attribute situation_+12 {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}

@data
none,none,true,true,false,10,0,0,0,0,right,5.0,blocked_ground,blocked_ground
none,none,true,true,false,6,0,0,0,0,right,3.0,blocked_ground,blocked_ground
none,none,true,true,false,2,0,0,0,0,right,1.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
none,none,true,true,false,0,0,0,0,0,right,0.0,blocked_ground,blocked_ground
