@relation P2Mario-data-training-Bot

@attribute isEnemy {right, up, left, none}
@attribute isCoinMushroom {right, up, left, none}
@attribute isBlocked {true, false}
@attribute isOnGround {true, false}
@attribute jumped {true, false}
@attribute distancePassedPhys NUMERIC
@attribute marioStatus NUMERIC
@attribute coinsGained NUMERIC
@attribute mushroomsDevoured NUMERIC
@attribute killsByStomp NUMERIC
@attribute action {right, left, jump, jump_right, jump_left, still}
@attribute reward NUMERIC
@attribute situation {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}
@attribute situation_+12 {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}

@data
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_air
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_air
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_air
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_ground
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_ground
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_ground
none,none,true,false,true,0,0,0,0,0,jump,0.0,blocked_air,blocked_ground
none,none,true,false,true,-21,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-24,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-26,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,false,-17,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-12,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,true,-28,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-30,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-31,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-25,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,6,0,0,0,0,jump_left,3.0,blocked_air,blocked_ground
none,none,true,false,true,9,0,0,0,0,jump,4.5,blocked_air,blocked_ground
none,none,true,false,true,-22,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-20,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-16,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-12,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-2,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,true,-20,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-19,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-17,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-10,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-6,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-1,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,5,0,0,0,0,left,2.5,blocked_air,blocked_ground
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-25,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-23,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-20,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-17,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-13,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-7,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,true,-18,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-15,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-13,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-4,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,1,0,0,0,0,left,0.5,blocked_air,blocked_ground
none,none,true,false,false,7,0,0,0,0,left,3.5,blocked_air,blocked_ground
none,none,true,false,true,-18,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-15,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-13,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-9,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-4,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,1,0,0,0,0,left,0.5,blocked_air,blocked_ground
none,none,true,false,false,7,0,0,0,0,left,3.5,blocked_air,blocked_ground
none,none,true,false,true,-19,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-14,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-10,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-6,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-1,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,5,0,0,0,0,left,2.5,blocked_air,blocked_ground
none,none,true,false,true,-18,0,0,0,0,jump,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-15,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-13,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-4,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,1,0,0,0,0,left,0.5,blocked_air,blocked_ground
none,none,true,false,false,7,0,0,0,0,left,3.5,blocked_air,blocked_ground
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-25,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-23,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-20,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-13,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-7,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,true,-19,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-18,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-17,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-11,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-6,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,0,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,5,0,0,0,0,left,2.5,blocked_air,blocked_ground
none,none,true,false,true,-14,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-12,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-8,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,1,0,0,0,0,left,0.5,blocked_air,blocked_ground
none,none,true,false,false,6,0,0,0,0,left,3.0,blocked_air,blocked_ground
none,none,true,false,false,11,0,0,0,0,right,5.5,blocked_air,blocked_ground
none,none,true,false,true,-24,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-22,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-20,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-16,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-8,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,false,-2,0,0,0,0,left,0.0,blocked_air,normal
none,none,true,false,true,-12,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-10,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,-8,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,0,0,0,0,0,left,0.0,blocked_air,blocked_ground
none,none,true,false,false,5,0,0,0,0,left,2.5,blocked_air,blocked_ground
none,none,true,false,false,8,0,0,0,0,left,4.0,blocked_air,blocked_ground
none,none,true,false,false,10,0,0,0,0,right,5.0,blocked_air,blocked_ground
none,none,true,false,true,-19,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-10,0,0,0,0,jump_left,0.0,blocked_air,blocked_ground
none,none,true,false,true,-8,0,0,0,0,jump_left,0.0,blocked_air,blocked_ground
none,none,true,false,true,-6,0,0,0,0,jump_left,0.0,blocked_air,blocked_ground
none,none,true,false,false,11,0,0,0,0,right,5.5,blocked_air,blocked_ground
none,none,true,false,false,9,0,0,0,0,right,4.5,blocked_air,blocked_air
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-15,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-13,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-19,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-19,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-9,0,0,0,0,jump_left,0.0,blocked_air,blocked_ground
none,none,true,false,true,-6,0,0,0,0,jump_left,0.0,blocked_air,blocked_ground
none,none,true,false,false,5,0,0,0,0,right,2.5,blocked_air,coin_mushroom_right
none,none,true,false,true,-31,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-31,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-29,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-36,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-37,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-35,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-28,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-27,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-27,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-24,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-25,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-24,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-24,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-22,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-28,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-27,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-28,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-31,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-32,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-32,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-26,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-25,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-23,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-24,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-22,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-9,0,0,0,0,jump_left,0.0,blocked_air,blocked_air
none,none,true,false,false,7,0,0,0,0,right,3.5,blocked_air,coin_mushroom_right
none,none,true,false,false,3,0,0,0,0,right,1.5,blocked_air,coin_mushroom_right
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-11,0,0,0,0,jump_left,0.0,blocked_air,blocked_air
none,none,true,false,true,-8,0,0,0,0,jump_left,0.0,blocked_air,blocked_air
none,none,true,false,false,7,0,0,0,0,right,3.5,blocked_air,coin_mushroom_right
none,none,true,false,false,3,0,0,0,0,right,1.5,blocked_air,coin_mushroom_right
none,none,true,false,true,-19,0,0,0,0,jump_left,0.0,blocked_air,normal
none,none,true,false,true,-17,0,0,0,0,jump_left,0.0,blocked_air,normal
